Datetime,NO2_holesovice,PM10_holesovice,O3_holesovice,PM2_5_holesovice,corrosion,temp_in,hum_in,dew_in,SO2,NO2,PM10,O3,PM2_5,temp_out,dew_out,qnh,winddir,windspeed,hum_out,corrosion_diff,temp_in_2,hum_in_2,dew_in_2,temp_in_3,hum_in_3,dew_in_3
2023-05-05 18:36:29,40.2,31.7,0.0,15.5,0.027,23.7965,32.099000000000004,6.18,1.3,13.2,10.8,100.55,11.4,17.8,4.4,1016.0,68.0,5.8,41.2,0.0,23.782,28.441,4.434,23.639,30.39333333333333,5.259
2023-05-05 19:36:29,40.2,31.7,0.0,15.5,0.027,22.718,34.062,6.0985,1.3,20.84,13.18,82.68,15.12,17.625,4.625,1016.0,86.25,8.875,42.0,0.0,22.647,30.491500000000002,4.449,22.96,30.7165,4.8245000000000005
2023-05-05 20:36:29,40.2,31.7,0.0,15.5,0.027,21.218,36.877,5.9245,1.3,22.677777777777777,15.31111111111111,75.13333333333334,17.288888888888888,17.333333333333332,6.333333333333333,1016.0,90.0,8.0,48.66666666666666,0.0,21.111666666666668,32.59166666666667,4.064666666666667,21.996333333333332,32.260333333333335,4.689333333333333
2023-05-05 21:36:29,40.2,31.7,0.0,15.5,0.027,19.9765,37.0255,4.884,1.3,15.64,19.82,81.60000000000001,12.64,15.88888888888889,7.0,1015.4444444444443,84.44444444444444,4.777777777777778,55.888888888888886,0.0,19.706,33.3895,3.1795,20.7715,33.0205,3.9535
2023-05-05 22:36:29,40.2,31.7,0.0,15.5,0.027,19.122,39.734,5.1335,1.3,12.233333333333333,16.233333333333334,37.86666666666667,12.266666666666666,14.5,7.0,1015.0,65.0,3.5,61.0,0.0,18.858666666666668,35.519666666666666,3.305,19.785666666666668,35.702666666666666,4.196666666666666
2023-05-05 23:36:29,40.2,31.7,0.0,15.5,0.027,18.2325,41.9455,5.113,1.3,10.428571428571429,10.528571428571428,39.08571428571429,15.257142857142856,14.0,7.0,1015.0,50.0,3.428571428571429,63.0,0.0,18.048666666666666,39.230666666666664,3.9956666666666667,18.884666666666668,37.752,4.194
2023-05-06 00:36:29,40.2,31.7,0.0,15.5,0.027,17.366,43.59,4.883,1.3,12.314285714285711,11.457142857142856,78.85714285714286,13.914285714285713,13.333333333333334,7.0,1015.0,250.0,3.6666666666666665,65.66666666666667,0.0,17.3,40.688,3.8433333333333333,18.055,39.855000000000004,4.224333333333333
2023-05-06 01:36:29,40.2,31.7,0.0,15.5,0.027,16.698999999999998,45.676,4.947,1.3,19.042857142857144,18.085714285714285,60.04285714285714,8.8,12.375,7.625,1015.0,231.25,3.375,73.25,0.0,16.6285,41.695499999999996,3.5869999999999997,17.378500000000003,41.510999999999996,4.198
2023-05-06 02:36:29,40.2,31.7,0.0,15.5,0.027,16.185000000000002,47.676,5.090999999999999,1.3,16.02857142857143,19.185714285714287,62.08571428571429,7.171428571428572,12.0,9.333333333333334,1015.0,200.0,3.0,84.33333333333333,0.0,16.175,43.160333333333334,3.666333333333333,16.841666666666665,42.60066666666666,4.082666666666666
2023-05-06 03:36:29,40.2,31.7,0.0,15.5,0.027,15.635,49.437,5.106999999999999,1.3,8.814285714285715,18.371428571428574,65.22857142857143,10.17142857142857,12.0,10.714285714285714,1015.0,241.42857142857144,5.142857142857142,92.28571428571428,0.0,15.7105,43.798500000000004,3.4545,16.225,45.062,4.3235
2023-05-06 04:36:29,40.2,31.7,0.0,15.5,0.027,15.2025,52.691,5.622999999999999,1.3,8.4,16.67142857142857,55.1,13.314285714285717,12.0,10.375,1015.0,243.75,4.125,90.25,0.0,15.2405,45.548500000000004,3.5815,15.685,46.420500000000004,4.255
2023-05-06 05:36:29,40.2,31.7,0.0,15.5,0.027,14.8395,57.6295,6.579,1.3,11.871428571428572,11.728571428571428,45.9,12.285714285714286,12.666666666666666,10.0,1015.0,260.0,4.333333333333333,84.0,0.0,14.91,48.117000000000004,4.057,15.228333333333333,51.979,5.451333333333333
2023-05-06 06:36:29,40.2,31.7,0.0,15.5,0.027,14.5825,59.015,6.683,1.3,14.66,14.419999999999998,47.86,15.46,13.625,10.0,1015.625,276.25,5.625,78.875,0.0,14.714500000000001,51.1225,4.74,14.9195,53.979,5.7085
2023-05-06 07:36:29,40.2,31.7,0.0,15.5,0.027,14.5005,61.094,7.109,0.5777777777777777,6.444444444444445,18.45555555555556,58.68888888888888,20.377777777777776,15.142857142857142,10.571428571428571,1016.0,291.42857142857144,6.571428571428571,74.14285714285714,0.0,14.574,52.89833333333333,5.097666666666666,14.755666666666666,55.417,5.934666666666667
2023-05-06 08:36:29,40.2,31.7,0.0,15.5,0.027,14.9335,61.346500000000006,7.576499999999999,0.5571428571428572,2.5285714285714285,18.32857142857143,72.57142857142857,17.5,16.571428571428573,11.0,1016.0,300.0,8.142857142857142,69.71428571428571,0.0,14.736,54.053,5.558,14.851,56.792,6.378
2023-05-06 09:36:29,40.2,31.7,0.0,15.5,0.027,16.301499999999997,60.019000000000005,8.5425,1.3,5.6000000000000005,18.642857142857142,87.82857142857144,10.757142857142858,17.0,10.428571428571429,1016.0,300.0,9.0,65.14285714285714,0.0,15.379999999999999,54.120999999999995,6.1735,15.3065,57.198,6.906499999999999
2023-05-06 10:36:29,40.2,31.7,0.0,15.5,0.027,19.251,57.2375,10.597,1.3,4.9,19.6,94.4,10.05,17.666666666666668,10.666666666666666,1016.0,306.6666666666667,7.0,63.66666666666666,0.0,17.17833333333333,55.21333333333333,8.134333333333334,17.103,59.162,9.081666666666667
2023-05-06 11:36:29,40.2,31.7,0.0,15.5,0.027,21.265,53.595,11.479500000000002,1.3,5.057142857142857,15.185714285714289,94.68571428571428,10.657142857142857,18.714285714285715,9.571428571428571,1016.0,310.0,8.142857142857142,55.42857142857143,0.0,19.831333333333333,52.03633333333333,9.713333333333333,19.015666666666668,55.92733333333334,10.031333333333333
2023-05-06 12:36:29,40.2,31.7,0.0,15.5,0.027,22.296,51.1495,11.7245,1.3,5.866666666666666,9.7,95.66666666666669,8.833333333333332,19.0,9.0,1016.0,303.75,9.625,52.0,0.0,21.366,48.814,10.1705,20.628,52.7185,10.6435
2023-05-06 13:36:29,40.2,31.7,0.0,15.5,0.027,23.4095,47.6635,11.6735,1.3,4.6625,10.3375,97.45,8.7,19.0,9.0,1016.0,315.0,10.5,52.0,0.0,22.433666666666667,46.37166666666667,10.376333333333333,21.845333333333333,49.294333333333334,10.754000000000001
